Players,Custom,fideID
"Keymer, Vincent",https://players.chessbase.com/en/player/Keymer_%20Vincent,12940690
"Grandelius, Nils",https://players.chessbase.com/en/player/Grandelius_%20Nils,1710400
"Jones, Gawain C B",https://players.chessbase.com/en/player/Jones_%20Gawain%20C%20B,409561
"Sargsyan, Shant",https://players.chessbase.com/en/player/Sargsyan_%20Shant,13306766
"Tabatabaei, Mohammad Amin",https://players.chessbase.com/en/player/Tabatabaei_%20Mohammad%20Amin,12521213
"Ter Sahakyan, Samvel",https://players.chessbase.com/en/player/Ter%20Sahakyan_%20Samvel,13302531
"Nihal, Sarin",https://players.chessbase.com/en/player/Nihal_%20Sarin,25092340
"Petrosyan, Manuel",https://players.chessbase.com/en/player/Petrosyan_%20Manuel,13300857
"Donchenko, Alexander",https://players.chessbase.com/en/player/Donchenko_%20Alexander,24603295
"Martirosyan, Haik M",https://players.chessbase.com/en/player/Martirosyan_%20Haik%20M,13306553
"Nguyen, Thai Dai Van",https://players.chessbase.com/en/player/Nguyen_%20Thai%20Dai%20Van,358878
"Sasikiran, Krishnan",https://players.chessbase.com/en/player/Sasikiran_%20Krishnan,5004985
"Pechac, Jergus",https://players.chessbase.com/en/player/Pechac_%20Jergus,14926970
"Hracek, Zbynek",https://players.chessbase.com/en/player/Hracek_%20Zbynek,300071
"Michalik, Peter",https://players.chessbase.com/en/player/Michalik_%20Peter,14907526
"Krzyzanowski, Marcin",https://players.chessbase.com/en/player/Krzyzanowski_%20Marcin,1132199
"Van Foreest, Lucas",https://players.chessbase.com/en/player/Van%20Foreest_%20Lucas,1039792
"Mammadzada, Gunay Vuqar Qizi",https://players.chessbase.com/en/player/Mammadzada_%20Gunay%20Vuqar%20Qizi,13403729
"Ganguly, Surya Shekhar",https://players.chessbase.com/en/player/Ganguly_%20Surya%20Shekhar,5002150
"Deac, Bogdan Daniel",https://players.chessbase.com/en/player/Deac_%20Bogdan%20Daniel,1226380
"Ponkratov, Pavel",https://players.chessbase.com/en/player/Ponkratov_%20Pavel,4157800
"Fridman, Daniel",https://players.chessbase.com/en/player/Fridman_%20Daniel,11600454
"Areshchenko, Alexander",https://players.chessbase.com/en/player/Areshchenko_%20Alexander,14109530
"Adams, Michael",https://players.chessbase.com/en/player/Adams_%20Michael,400041
"Navara, David",https://players.chessbase.com/en/player/Navara_%20David,309095
"Shirov, Alexei",https://players.chessbase.com/en/player/Shirov_%20Alexei,2209390
"Van Foreest, Jorden",https://players.chessbase.com/en/player/Van%20Foreest_%20Jorden,1039784
"Quesada Perez, Luis Ernesto",https://players.chessbase.com/en/player/Quesada%20Perez_%20Luis%20Ernesto,3520773
"Mareco, Sandro",https://players.chessbase.com/en/player/Mareco_%20Sandro,112275
"Albornoz Cabrera, Carlos Daniel",https://players.chessbase.com/en/player/Albornoz%20Cabrera_%20Carlos%20Daniel,3518736
"Almeida Quintana, Omar",https://players.chessbase.com/en/player/Almeida%20Quintana_%20Omar,3503313
"Johansson, Carl Fredrik",https://players.chessbase.com/en/player/Johansson_%20Carl%20Fredrik,1701576
"Sukandar, Irine Kharisma",https://players.chessbase.com/en/player/Sukandar_%20Irine%20Kharisma,7101937
"Jarmula, Lukasz",https://players.chessbase.com/en/player/Jarmula_%20Lukasz,1160664
"Gretarsson, Hjorvar Steinn",https://players.chessbase.com/en/player/Gretarsson_%20Hjorvar%20Steinn,2302241
"Hjartarson, Johann",https://players.chessbase.com/en/player/Hjartarson_%20Johann,2300044
"Hedman, Erik",https://players.chessbase.com/en/player/Hedman_%20Erik,1702351
"Thorfinnsson, Bragi",https://players.chessbase.com/en/player/Thorfinnsson_%20Bragi,2300958
"Thorhallsson, Throstur",https://players.chessbase.com/en/player/Thorhallsson_%20Throstur,2300109
"Robson, Ray",https://players.chessbase.com/en/player/Robson_%20Ray,2023970
"Antipov, Mikhail Al",https://players.chessbase.com/en/player/Antipov_%20Mikhail%20Al,4107012
"Swiercz, Dariusz",https://players.chessbase.com/en/player/Swiercz_%20Dariusz,1126881
"Pulkkinen, Kari",https://players.chessbase.com/en/player/Pulkkinen_%20Kari,500712
"Formento, Paolo",https://players.chessbase.com/en/player/Formento_%20Paolo,861162
"Salimova, Nurgyul",https://players.chessbase.com/en/player/Salimova_%20Nurgyul,2915138
"Prraneeth, Vuppala",https://players.chessbase.com/en/player/Prraneeth_%20Vuppala,46622373
"Siddharth, Jagadeesh",https://players.chessbase.com/en/player/Siddharth_%20Jagadeesh,5818320
"Bharath, Subramaniyam H",https://players.chessbase.com/en/player/Bharath_%20Subramaniyam%20H,46634827
"Pantzar, Milton",https://players.chessbase.com/en/player/Pantzar_%20Milton,1721003
"Meister, Peter",https://players.chessbase.com/en/player/Meister_%20Peter,4600207
"Ayats Llobera, Gerard",https://players.chessbase.com/en/player/Ayats%20Llobera_%20Gerard,32067607
"Sankalp, Gupta",https://players.chessbase.com/en/player/Sankalp_%20Gupta,25192744
"Safarli, Eltaj",https://players.chessbase.com/en/player/Safarli_%20Eltaj,13402129
"Kurmann, Oliver",https://players.chessbase.com/en/player/Kurmann_%20Oliver,1308173
"Kacharava, Nikoloz",https://players.chessbase.com/en/player/Kacharava_%20Nikoloz,13611860
"Pranesh, M.",https://players.chessbase.com/en/player/Pranesh_%20M.,35028600
"Rogers, Norman",https://players.chessbase.com/en/player/Rogers_%20Norman,2001985
"Nielsen, Peter Heine",https://players.chessbase.com/en/player/Nielsen_%20Peter%20Heine,1400355
"Nikolic, Predrag",https://players.chessbase.com/en/player/Nikolic_%20Predrag,14400014
"Johannessen, Leif Erlend",https://players.chessbase.com/en/player/Johannessen_%20Leif%20Erlend,1501674
"Stefanova, Antoaneta",https://players.chessbase.com/en/player/Stefanova_%20Antoaneta,2902257
"Khalifman, Alexander",https://players.chessbase.com/en/player/Khalifman_%20Alexander,4100115
"Ramirez Alvarez, Alejandro",https://players.chessbase.com/en/player/Ramirez%20Alvarez_%20Alejandro,6500617
"Kosteniuk, Alexandra",https://players.chessbase.com/en/player/Kosteniuk_%20Alexandra,4128125
"Karjakin, Sergey",https://players.chessbase.com/en/player/Karjakin_%20Sergey,14109603
"Ernst, Sipke",https://players.chessbase.com/en/player/Ernst_%20Sipke,1004689
"Onischuk, Alexander",https://players.chessbase.com/en/player/Onischuk_%20Alexander,14101025
"Stellwagen, Daniel",https://players.chessbase.com/en/player/Stellwagen_%20Daniel,1006673
"Smeets, Jan",https://players.chessbase.com/en/player/Smeets_%20Jan,1007246
"Nijboer, Friso",https://players.chessbase.com/en/player/Nijboer_%20Friso,1000063
"Tiviakov, Sergei",https://players.chessbase.com/en/player/Tiviakov_%20Sergei,1008013
"Kulaots, Kaido",https://players.chessbase.com/en/player/Kulaots_%20Kaido,4500261
"Korneev, Oleg",https://players.chessbase.com/en/player/Korneev_%20Oleg,4156803
"Williams, Simon Kim",https://players.chessbase.com/en/player/Williams_%20Simon%20Kim,404454
"Vidonyak, Roman",https://players.chessbase.com/en/player/Vidonyak_%20Roman,14100622
"Bogner, Sebastian",https://players.chessbase.com/en/player/Bogner_%20Sebastian,4692055
"Nordahl, Helge Andreas",https://players.chessbase.com/en/player/Nordahl_%20Helge%20Andreas,1501135
"Pedersen, Christian Kyndel",https://players.chessbase.com/en/player/Pedersen_%20Christian%20Kyndel,1406710
"Agdestein, Simen",https://players.chessbase.com/en/player/Agdestein_%20Simen,1500015
"Azmaiparashvili, Zurab",https://players.chessbase.com/en/player/Azmaiparashvili_%20Zurab,13601326
"Amonatov, Farrukh",https://players.chessbase.com/en/player/Amonatov_%20Farrukh,14700077
"Bareev, Evgeny",https://players.chessbase.com/en/player/Bareev_%20Evgeny,4100140
"Kamsky, Gata",https://players.chessbase.com/en/player/Kamsky_%20Gata,2000024
"Malakhov, Vladimir",https://players.chessbase.com/en/player/Malakhov_%20Vladimir,4120787
"Lautier, Joel",https://players.chessbase.com/en/player/Lautier_%20Joel,600016
"Beliavsky, Alexander G",https://players.chessbase.com/en/player/Beliavsky_%20Alexander%20G,14602377
"Vescovi, Giovanni P",https://players.chessbase.com/en/player/Vescovi_%20Giovanni%20P,2100789
"Koneru, Humpy",https://players.chessbase.com/en/player/Koneru_%20Humpy,5008123
"Almasi, Zoltan",https://players.chessbase.com/en/player/Almasi_%20Zoltan,702293
"Motylev, Alexander",https://players.chessbase.com/en/player/Motylev_%20Alexander,4121830
"Lagno, Kateryna",https://players.chessbase.com/en/player/Lagno_%20Kateryna,14109336
"Weeks, Manuel William",https://players.chessbase.com/en/player/Weeks_%20Manuel%20William,3202500
"Tissir, Mohamed",https://players.chessbase.com/en/player/Tissir_%20Mohamed,9000240
"Galego, Luis",https://players.chessbase.com/en/player/Galego_%20Luis,1900072
"Tregubov, Pavel V",https://players.chessbase.com/en/player/Tregubov_%20Pavel%20V,4115341
"Hillarp Persson, Tiger",https://players.chessbase.com/en/player/Hillarp%20Persson_%20Tiger,1700812
"Pavlovic, Milos",https://players.chessbase.com/en/player/Pavlovic_%20Milos,900389
"Kveinys, Aloyzas",https://players.chessbase.com/en/player/Kveinys_%20Aloyzas,12800040
"Hamdouchi, Hicham",https://players.chessbase.com/en/player/Hamdouchi_%20Hicham,9000011
"Adly, Ahmed",https://players.chessbase.com/en/player/Adly_%20Ahmed,10601619
"Van Wely, Loek",https://players.chessbase.com/en/player/Van%20Wely_%20Loek,1000268
"Predojevic, Borki",https://players.chessbase.com/en/player/Predojevic_%20Borki,930849
"Prasca Sosa, Rafael Felipe",https://players.chessbase.com/en/player/Prasca%20Sosa_%20Rafael%20Felipe,3900819
"Ghaem Maghami, Ehsan",https://players.chessbase.com/en/player/Ghaem%20Maghami_%20Ehsan,12500739
"Radjabov, Teimour",https://players.chessbase.com/en/player/Radjabov_%20Teimour,13400924
"Granda Zuniga, Julio E",https://players.chessbase.com/en/player/Granda%20Zuniga_%20Julio%20E,3800024
"Stokke, Kjetil",https://players.chessbase.com/en/player/Stokke_%20Kjetil,1502964
"Leer Salvesen, Bjarte",https://players.chessbase.com/en/player/Leer%20Salvesen_%20Bjarte,1501496
"Hansen, Torbjorn Ringdal",https://players.chessbase.com/en/player/Hansen_%20Torbjorn%20Ringdal,1501720
"Hoen, Ragnar Harald",https://players.chessbase.com/en/player/Hoen_%20Ragnar%20Harald,1500147
"Hobber, Anders",https://players.chessbase.com/en/player/Hobber_%20Anders,1505424
"Andreassen, Lars",https://players.chessbase.com/en/player/Andreassen_%20Lars,1504878
"Dworakowska, Joanna",https://players.chessbase.com/en/player/Dworakowska_%20Joanna,1107445
"Krasenkow, Michal",https://players.chessbase.com/en/player/Krasenkow_%20Michal,1113100
"Rozentalis, Eduardas",https://players.chessbase.com/en/player/Rozentalis_%20Eduardas,12800023
"Shipov, Sergei",https://players.chessbase.com/en/player/Shipov_%20Sergei,4113624
"Gullaksen, Eirik Tvedt",https://players.chessbase.com/en/player/Gullaksen_%20Eirik%20Tvedt,1500945
"Hammer, Jon Ludvig",https://players.chessbase.com/en/player/Hammer_%20Jon%20Ludvig,1503707
"Lie, Kjetil A",https://players.chessbase.com/en/player/Lie_%20Kjetil%20A,1501984
"Ostmoe, Geir S Tallaksen",https://players.chessbase.com/en/player/Ostmoe_%20Geir%20S%20Tallaksen,1502778
"Bae, Torstein",https://players.chessbase.com/en/player/Bae_%20Torstein,1501887
"Sahl, Bjarke",https://players.chessbase.com/en/player/Sahl_%20Bjarke,1400231
"Djurhuus, Rune",https://players.chessbase.com/en/player/Djurhuus_%20Rune,1500082
"Ostenstad, Berge",https://players.chessbase.com/en/player/Ostenstad_%20Berge,1500058
"Pelletier, Yannick",https://players.chessbase.com/en/player/Pelletier_%20Yannick,1301837
"Morozevich, Alexander",https://players.chessbase.com/en/player/Morozevich_%20Alexander,4116992
"Bruzon Batista, Lazaro",https://players.chessbase.com/en/player/Bruzon%20Batista_%20Lazaro,3503739
"Volokitin, Andrei",https://players.chessbase.com/en/player/Volokitin_%20Andrei,14107090
"Ljubojevic, Ljubomir",https://players.chessbase.com/en/player/Ljubojevic_%20Ljubomir,900010
"Nunn, John DM",https://players.chessbase.com/en/player/Nunn_%20John%20DM,400017
"Jussupow, Artur",https://players.chessbase.com/en/player/Jussupow_%20Artur,4618777
"Andersson, Ulf",https://players.chessbase.com/en/player/Andersson_%20Ulf,1700014
"Socko, Bartosz",https://players.chessbase.com/en/player/Socko_%20Bartosz,1107038
"Kempinski, Robert",https://players.chessbase.com/en/player/Kempinski_%20Robert,1105663
"Gelfand, Boris",https://players.chessbase.com/en/player/Gelfand_%20Boris,2805677
"Svidler, Peter",https://players.chessbase.com/en/player/Svidler_%20Peter,4102142
"Leko, Peter",https://players.chessbase.com/en/player/Leko_%20Peter,703303
"Ponomariov, Ruslan",https://players.chessbase.com/en/player/Ponomariov_%20Ruslan,14103320
"Grischuk, Alexander",https://players.chessbase.com/en/player/Grischuk_%20Alexander,4126025
"Anand, Viswanathan",https://players.chessbase.com/en/player/Anand_%20Viswanathan,5000017
"Kramnik, Vladimir",https://players.chessbase.com/en/player/Kramnik_%20Vladimir,4101588
"Topalov, Veselin",https://players.chessbase.com/en/player/Topalov_%20Veselin,2900084
"Ivanchuk, Vassily",https://players.chessbase.com/en/player/Ivanchuk_%20Vassily,14100010
"Bacrot, Etienne",https://players.chessbase.com/en/player/Bacrot_%20Etienne,605506
"Adan Bermudez, Sergio",https://players.chessbase.com/en/player/Adan%20Bermudez_%20Sergio,2292726
"Anton Guijarro, David",https://players.chessbase.com/en/player/Anton%20Guijarro_%20David,2285525
"Gago Padreny, Ignacio",https://players.chessbase.com/en/player/Gago%20Padreny_%20Ignacio,2278863
"Jimenez Capilla, Jose Alfonso",https://players.chessbase.com/en/player/Jimenez%20Capilla_%20Jose%20Alfonso,2287463
"Labarta Gonzalez, Ivan B",https://players.chessbase.com/en/player/Labarta%20Gonzalez_%20Ivan%20B,2223082
"Nieto de la Cruz, Julio",https://players.chessbase.com/en/player/Nieto%20de%20la%20Cruz_%20Julio,22227300
"Rodrigo Yanguas, Maria",https://players.chessbase.com/en/player/Rodrigo%20Yanguas_%20Maria,2281201
"Rubio Mejia, Luis Ignacio",https://players.chessbase.com/en/player/Rubio%20Mejia_%20Luis%20Ignacio,2281228
"Sanchez Alarcos Galian, Victor",https://players.chessbase.com/en/player/Sanchez%20Alarcos%20Galian_%20Victor,2297388
"Tolosana Esteban, Enrique",https://players.chessbase.com/en/player/Tolosana%20Esteban_%20Enrique,2276089
"Vazquez Torres, Adrian",https://players.chessbase.com/en/player/Vazquez%20Torres_%20Adrian,2297230
"Eljanov, Pavel",https://players.chessbase.com/en/player/Eljanov_%20Pavel,14102951
"Alekseev, Evgeny V",https://players.chessbase.com/en/player/Alekseev_%20Evgeny%20V,4138147
"Jakovenko, Dmitrij",https://players.chessbase.com/en/player/Jakovenko_%20Dmitrij,4122356
"McShane, Luke J",https://players.chessbase.com/en/player/McShane_%20Luke%20J,404853
"Howell, David",https://players.chessbase.com/en/player/Howell_%20David,410608
"Nakamura, Hikaru",https://players.chessbase.com/en/player/Nakamura_%20Hikaru,2016192
"Ni, Hua",https://players.chessbase.com/en/player/Ni_%20Hua,8601160
"Short, Nigel D",https://players.chessbase.com/en/player/Short_%20Nigel%20D,400025
"Chudasama, Ankit",https://players.chessbase.com/en/player/Chudasama_%20Ankit,45059144
"Gukesh, Dommaraju",https://players.chessbase.com/en/player/Gukesh_%20Dommaraju,46616543
"Aditya, Guhagarkar",https://players.chessbase.com/en/player/Aditya_%20Guhagarkar,25072730
"Tukhaev, Adam",https://players.chessbase.com/en/player/Tukhaev_%20Adam,14109476
"Manush, Shah",https://players.chessbase.com/en/player/Manush_%20Shah,5040680
"Kulkarni, Vinayak",https://players.chessbase.com/en/player/Kulkarni_%20Vinayak,5021332
"Dahale, Atul",https://players.chessbase.com/en/player/Dahale_%20Atul,5037794
"Gupta, Abhijeet",https://players.chessbase.com/en/player/Gupta_%20Abhijeet,5010608
"Zakhartsov, Vladimir",https://players.chessbase.com/en/player/Zakhartsov_%20Vladimir,4145097
"Shinkevich, Vitaly",https://players.chessbase.com/en/player/Shinkevich_%20Vitaly,4122690
"Usmanov, Vasily",https://players.chessbase.com/en/player/Usmanov_%20Vasily,4135741
"Iljiushenok, Ilia",https://players.chessbase.com/en/player/Iljiushenok_%20Ilia,24105074
"Khanin, Semen",https://players.chessbase.com/en/player/Khanin_%20Semen,4111990
"Golubov, Saveliy",https://players.chessbase.com/en/player/Golubov_%20Saveliy,24176729
"Frolyanov, Dmitry",https://players.chessbase.com/en/player/Frolyanov_%20Dmitry,4151976
"Seliverstov, Vladimir",https://players.chessbase.com/en/player/Seliverstov_%20Vladimir,4192036
"Ning, Kaiyu",https://players.chessbase.com/en/player/Ning_%20Kaiyu,8614750
"Kulkarni, Chinmay",https://players.chessbase.com/en/player/Kulkarni_%20Chinmay,5023513
"Zilbert, Oleg",https://players.chessbase.com/en/player/Zilbert_%20Oleg,4165950
"Mahalakshmi, Muganda Kumar",https://players.chessbase.com/en/player/Mahalakshmi_%20Muganda%20Kumar,5001080
"Murzin, Volodar",https://players.chessbase.com/en/player/Murzin_%20Volodar,44155573
"Rahul, Srivatshav P",https://players.chessbase.com/en/player/Rahul_%20Srivatshav%20P,25059653
"Voit, Daria",https://players.chessbase.com/en/player/Voit_%20Daria,4182146
"Santos Latasa, Jaime",https://players.chessbase.com/en/player/Santos%20Latasa_%20Jaime,2293307
"Grinev, Valeriy",https://players.chessbase.com/en/player/Grinev_%20Valeriy,14117517
"Bauer, Christian",https://players.chessbase.com/en/player/Bauer_%20Christian,603767
"Nouri, Alekhine",https://players.chessbase.com/en/player/Nouri_%20Alekhine,5216184
"Mitali, Madhukar Patil",https://players.chessbase.com/en/player/Mitali_%20Madhukar%20Patil,5021391
"Diez, Allan",https://players.chessbase.com/en/player/Diez_%20Allan,5209021
"Ly, Moulthun",https://players.chessbase.com/en/player/Ly_%20Moulthun,3204405
"Pascua, Haridas",https://players.chessbase.com/en/player/Pascua_%20Haridas,5203953
